state,city,station,mean_avg,mean_spread,anomaly_rate,n_readings,persistence,spis,risk_band
Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",35.0,48.0,0.0,2,1.0986122886681098,16.158298466520566,Low
Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",15.166666666666666,6.333333333333333,0.0,6,1.9459101490553132,16.05646480179315,Low
Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",16.4,11.8,0.0,5,1.791759469228055,15.314511414517664,Low
Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",15.2,11.2,0.0,5,1.791759469228055,14.987160903955887,Low
Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",30.5,42.0,0.0,2,1.0986122886681098,14.4748993679615,Low
TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",36.333333333333336,0.0,0.0,3,1.3862943611198906,13.719081266641739,Low
Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",32.5,22.5,0.0,2,1.0986122886681098,12.528587279957993,Low
Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",7.0,20.333333333333332,0.0,3,1.3862943611198906,9.971636947576256,Low
TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",11.666666666666666,5.666666666666667,0.0,3,1.3862943611198906,9.178216143621167,Low
Assam,Guwahati,"IITG, Guwahati - PCBA",21.5,13.0,0.0,2,1.0986122886681098,9.041650603592466,Low
Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",16.5,20.5,0.0,2,1.0986122886681098,8.893249300124797,Low
Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",19.5,14.5,0.0,2,1.0986122886681098,8.799956208624437,Low
Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",19.5,13.0,0.0,2,1.0986122886681098,8.617622335043476,Low
Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",24.5,1.5,0.0,2,1.0986122886681098,8.279799975628581,Low
Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",13.0,21.5,0.0,2,1.0986122886681098,8.272755745884709,Low
Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",31.0,22.0,0.0,1,0.6931471805599453,7.7625693684419685,Low
Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",20.0,4.5,0.0,2,1.0986122886681098,7.690404118555278,Low
Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",15.0,8.5,0.0,2,1.0986122886681098,7.116557110065366,Low
TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",12.0,5.5,0.0,2,1.0986122886681098,6.115846960079961,Low
Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",14.0,0.0,0.0,2,1.0986122886681098,5.871317692165426,Low
Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",9.0,1.0,0.0,1,0.6931471805599453,0.5455841842696301,Low
